quadra;area_construida_vertical_2013;area_construida_vertical_2023;delta_pde
045265;324.0;324.0;0.0
045269;896.0;896.0;0.0
045273;25678.0;25678.0;0.0
045277;10624.0;10624.0;0.0
045278;17226.0;17226.0;0.0
045279;6880.0;6880.0;0.0
045283;536.0;536.0;0.0
045284;319.0;319.0;0.0
045285;325.0;325.0;0.0
045287;4246.0;4246.0;0.0
045292;19242.0;19242.0;0.0
045293;25921.0;25921.0;0.0
045294;381.0;381.0;0.0
045298;22954.0;23881.0;927.0
045304;9060.0;9060.0;0.0
045305;15154.0;15154.0;0.0
045311;1813.0;1813.0;0.0
045312;1832.0;1861.0;29.0
045315;968.0;7312.0;6344.0
045316;2916.0;2916.0;0.0
045319;2928.0;2928.0;0.0
045322;669.0;669.0;0.0
045323;4960.0;4960.0;0.0
045330;362.0;362.0;0.0
045339;229.0;229.0;0.0
046006;1320.0;1320.0;0.0
046010;660.0;660.0;0.0
046011;19495.0;33656.0;14161.0
046018;5152.0;5152.0;0.0
046020;120374.0;124063.0;3689.0
046023;23276.0;23296.0;20.0
046024;2183.0;2183.0;0.0
046029;121193.0;121281.0;88.0
046030;14667.0;14667.0;0.0
046031;14391.0;14477.0;86.0
046033;30514.0;30514.0;0.0
046035;20401.0;57249.0;36848.0
046054;11500.0;17439.0;5939.0
046055;786.0;786.0;0.0
046057;8558.0;29421.0;20863.0
046058;23237.0;24843.0;1606.0
046059;16824.0;16824.0;0.0
046061;9624.0;9624.0;0.0
046064;17243.0;17243.0;0.0
046065;1719.0;1719.0;0.0
046079;7448.0;7448.0;0.0
046087;3764.0;3764.0;0.0
046091;5238.0;5238.0;0.0
046093;12278.0;12278.0;0.0
046096;24838.0;48780.0;23942.0
046107;5631.0;5631.0;0.0
046110;576.0;576.0;0.0
046113;28428.0;28428.0;0.0
046116;3934.0;3934.0;0.0
046135;7276.0;7276.0;0.0
046151;21097.0;21097.0;0.0
046152;30873.0;30873.0;0.0
046159;95253.0;96463.0;1210.0
046160;50013.0;69271.0;19258.0
046161;7217.0;7217.0;0.0
046165;27120.0;27120.0;0.0
046166;50942.0;50942.0;0.0
046169;7226.0;7226.0;0.0
046170;40.0;40.0;0.0
046185;9210.0;9210.0;0.0
046189;7044.0;7044.0;0.0
046190;515.0;515.0;0.0
046191;29739.0;43021.0;13282.0
046192;6425.0;6767.0;342.0
046195;850.0;850.0;0.0
046196;625.0;625.0;0.0
046197;14203.0;14203.0;0.0
046198;4920.0;4920.0;0.0
046201;3122.0;3122.0;0.0
046202;41408.0;60938.0;19530.0
046203;456.0;456.0;0.0
046204;3537.0;3537.0;0.0
046205;1193.0;1193.0;0.0
046206;1031.0;1031.0;0.0
046207;17133.0;17185.0;52.0
046218;16904.0;16904.0;0.0
046219;17363.0;17363.0;0.0
046220;4316.0;4316.0;0.0
046223;11922.0;11922.0;0.0
046224;63485.0;63551.0;66.0
046225;18369.0;19287.0;918.0
046227;305.0;305.0;0.0
046228;395.0;395.0;0.0
046243;77422.0;77422.0;0.0
046244;4725.0;4725.0;0.0
046245;174.0;174.0;0.0
046247;26041.0;41172.0;15131.0
047004;6610.0;6610.0;0.0
047014;9166.0;9166.0;0.0
047015;9695.0;9695.0;0.0
047016;38.0;38.0;0.0
047017;28733.0;28733.0;0.0
047018;22018.0;41558.0;19540.0
047022;416.0;416.0;0.0
047028;4809.0;4809.0;0.0
047031;112624.0;112624.0;0.0
047033;33196.0;41612.0;8416.0
047034;24790.0;24790.0;0.0
047035;23829.0;53463.0;29634.0
047036;62249.0;62249.0;0.0
047037;22399.0;22399.0;0.0
047038;36202.0;36202.0;0.0
047039;21938.0;21938.0;0.0
047040;17825.0;17825.0;0.0
047042;4157.0;4157.0;0.0
047045;1266.0;1341.0;75.0
047050;10812.0;10812.0;0.0
047052;3208.0;3208.0;0.0
047053;11274.0;11276.0;2.0
047054;6168.0;16824.0;10656.0
047055;4876.0;4876.0;0.0
047056;915.0;915.0;0.0
047057;34392.0;34392.0;0.0
047058;15888.0;15888.0;0.0
047059;27228.0;64950.0;37722.0
047060;44751.0;68208.0;23457.0
047062;23033.0;28793.0;5760.0
047063;14476.0;21612.0;7136.0
047064;36184.0;36184.0;0.0
047067;350.0;350.0;0.0
047075;2986.0;2986.0;0.0
047077;37292.0;44726.0;7434.0
047078;1400.0;1400.0;0.0
047080;26560.0;37099.0;10539.0
047086;10200.0;19043.0;8843.0
047092;3102.0;3102.0;0.0
047094;376.0;376.0;0.0
047097;54499.0;64255.0;9756.0
047098;30047.0;30047.0;0.0
047100;17487.0;17487.0;0.0
047101;38650.0;38650.0;0.0
047102;46549.0;46549.0;0.0
047103;83043.0;89456.0;6413.0
047104;87293.0;98957.0;11664.0
047105;105731.0;105731.0;0.0
047106;10176.0;18884.0;8708.0
047107;1481.0;11865.0;10384.0
047110;908.0;908.0;0.0
047112;1012.0;1012.0;0.0
047119;976.0;976.0;0.0
047121;13161.0;13161.0;0.0
047122;24756.0;24756.0;0.0
047124;4140.0;4140.0;0.0
047127;2978.0;15915.0;12937.0
047128;762.0;778.0;16.0
047129;7109.0;7109.0;0.0
047132;11520.0;11520.0;0.0
047137;2289.0;2289.0;0.0
047139;3365.0;3370.0;5.0
047146;5558.0;5558.0;0.0
047151;25370.0;25370.0;0.0
047158;589.0;589.0;0.0
047159;18344.0;18344.0;0.0
047160;54899.0;54899.0;0.0
047161;8960.0;8960.0;0.0
047162;2195.0;17271.0;15076.0
047163;16632.0;16632.0;0.0
047164;10730.0;10730.0;0.0
047165;388.0;388.0;0.0
047167;3112.0;3112.0;0.0
047168;10933.0;10933.0;0.0
047170;4624.0;18167.0;13543.0
047172;35371.0;35371.0;0.0
047173;50386.0;50387.0;1.0
047174;41218.0;49204.0;7986.0
047175;21987.0;35121.0;13134.0
047176;82008.0;82043.0;35.0
047177;29590.0;29590.0;0.0
047179;29966.0;29966.0;0.0
047180;330.0;330.0;0.0
047181;4650.0;4650.0;0.0
047185;1105.0;1105.0;0.0
047186;5270.0;5270.0;0.0
047188;16180.0;25129.0;8949.0
047192;8001.0;8001.0;0.0
047193;16331.0;16331.0;0.0
047194;17610.0;17610.0;0.0
047195;6840.0;6840.0;0.0
047196;34726.0;45277.0;10551.0
047198;5352.0;5352.0;0.0
047201;8715.0;8715.0;0.0
047202;20403.0;20403.0;0.0
047203;62241.0;62241.0;0.0
047204;15332.0;15332.0;0.0
047205;21121.0;21121.0;0.0
047208;28813.0;41169.0;12356.0
047213;8597.0;14837.0;6240.0
047219;16996.0;16996.0;0.0
047220;13827.0;18154.0;4327.0
047221;699.0;699.0;0.0
047223;2465.0;2465.0;0.0
047233;16075.0;16683.0;608.0
047234;2719.0;2719.0;0.0
047235;22699.0;23132.0;433.0
047237;28440.0;28440.0;0.0
047238;9012.0;9012.0;0.0
047239;8619.0;38626.0;30007.0
047240;4767.0;4767.0;0.0
047241;567.0;567.0;0.0
047252;335.0;335.0;0.0
047253;3655.0;3655.0;0.0
047256;3264.0;3264.0;0.0
047262;959.0;959.0;0.0
047264;5040.0;5040.0;0.0
047274;1189.0;1189.0;0.0
047278;7895.0;8383.0;488.0
047279;14275.0;14275.0;0.0
047282;67.0;67.0;0.0
047284;9216.0;9216.0;0.0
047285;64267.0;67645.0;3378.0
047286;18312.0;18312.0;0.0
047287;2859.0;14660.0;11801.0
048034;2632.0;2632.0;0.0
048037;30268.0;36632.0;6364.0
048038;8490.0;8490.0;0.0
048039;56824.0;56868.0;44.0
048058;3068.0;3068.0;0.0
048059;29828.0;29828.0;0.0
048064;600.0;600.0;0.0
048065;24971.0;24971.0;0.0
048071;10393.0;10393.0;0.0
048072;7952.0;7952.0;0.0
048075;6075.0;6075.0;0.0
048076;440.0;440.0;0.0
048091;707.0;707.0;0.0
048097;33018.0;33018.0;0.0
048100;68515.0;68515.0;0.0
048124;23421.0;23421.0;0.0
048128;9016.0;10316.0;1300.0
048137;2660.0;2660.0;0.0
048139;527.0;527.0;0.0
048146;834.0;834.0;0.0
048147;279.0;279.0;0.0
048150;1383.0;1383.0;0.0
048151;3616.0;3616.0;0.0
048189;609.0;609.0;0.0
048195;527.0;1200.0;673.0
048196;433.0;433.0;0.0
048225;257.0;577.0;320.0
048226;560.0;560.0;0.0
048227;340.0;340.0;0.0
048236;609.0;609.0;0.0
048260;1372.0;1372.0;0.0
048278;4360.0;4360.0;0.0
048279;12639.0;12639.0;0.0
048290;7526.0;7526.0;0.0
048310;5010.0;5010.0;0.0
048325;9298.0;9397.0;99.0
048326;300.0;300.0;0.0
048327;3573.0;3573.0;0.0
048339;325.0;325.0;0.0
048353;491.0;491.0;0.0
048360;370.0;425.0;55.0
048375;28080.0;28080.0;0.0
048379;5906.0;13186.0;7280.0
048392;9082.0;9082.0;0.0
048395;8453.0;8453.0;0.0
048412;5692.0;5692.0;0.0
048413;437.0;437.0;0.0
048434;2021.0;2021.0;0.0
048436;23260.0;23260.0;0.0
049006;66656.0;75076.0;8420.0
049010;3849.0;3849.0;0.0
049013;448.0;448.0;0.0
049015;1131.0;1131.0;0.0
049016;326.0;326.0;0.0
049022;798.0;798.0;0.0
049024;972.0;972.0;0.0
049028;600.0;600.0;0.0
049033;11808.0;11808.0;0.0
049039;11915.0;11915.0;0.0
049040;23117.0;23117.0;0.0
049048;8316.0;9111.0;795.0
049053;5685.0;5685.0;0.0
049059;6864.0;6864.0;0.0
049060;39753.0;39753.0;0.0
049066;3424.0;14027.0;10603.0
049067;17481.0;17481.0;0.0
049068;8848.0;26741.0;17893.0
049069;15406.0;15406.0;0.0
049075;6181.0;6181.0;0.0
049080;15256.0;15256.0;0.0
049084;11215.0;11215.0;0.0
049085;6872.0;6872.0;0.0
049087;6280.0;6300.0;20.0
049090;9389.0;9389.0;0.0
049092;11612.0;11612.0;0.0
049094;14526.0;37629.0;23103.0
049096;9512.0;9512.0;0.0
049098;10012.0;10012.0;0.0
049101;12564.0;12564.0;0.0
049102;7618.0;7618.0;0.0
049105;1047.0;1047.0;0.0
049106;852.0;852.0;0.0
049113;648.0;648.0;0.0
049114;822.0;822.0;0.0
049115;35338.0;35338.0;0.0
049119;27124.0;36754.0;9630.0
049121;26743.0;92218.0;65475.0
049122;4583.0;4583.0;0.0
049128;1213.0;1213.0;0.0
049136;374.0;374.0;0.0
049139;6854.0;6854.0;0.0
049142;729.0;729.0;0.0
049143;155328.0;174881.0;19553.0
049145;39517.0;43616.0;4099.0
049152;3768.0;3768.0;0.0
049154;890.0;890.0;0.0
049163;996.0;996.0;0.0
049172;371.0;371.0;0.0
049177;686.0;780.0;94.0
049189;3795.0;3795.0;0.0
049193;10334.0;10334.0;0.0
049197;51122.0;51122.0;0.0
049198;35173.0;35173.0;0.0
049200;5428.0;5428.0;0.0
049204;25819.0;25819.0;0.0
049205;297.0;297.0;0.0
049207;2519.0;2519.0;0.0
049212;479.0;479.0;0.0
049222;462.0;23058.0;22596.0
049223;253.0;253.0;0.0
049229;399.0;17688.0;17289.0
049230;1609.0;1609.0;0.0
049231;4524.0;4524.0;0.0
049234;656.0;656.0;0.0
049254;25704.0;25704.0;0.0
049259;6006.0;6006.0;0.0
049261;3530.0;3530.0;0.0
049265;18490.0;18490.0;0.0
049268;222.0;222.0;0.0
049269;274.0;274.0;0.0
049273;3760.0;3760.0;0.0
049278;353.0;353.0;0.0
049282;22454.0;22454.0;0.0
049286;33404.0;68370.0;34966.0
049298;13564.0;13564.0;0.0
049299;255.0;255.0;0.0
049417;9018.0;9018.0;0.0
049421;9783.0;9783.0;0.0
049422;4589.0;4589.0;0.0
049454;14636.0;14636.0;0.0
049455;8795.0;8795.0;0.0
049461;3628.0;3628.0;0.0
049466;40013.0;40013.0;0.0
049468;1465.0;1465.0;0.0
049481;11405.0;11405.0;0.0
049483;293.0;293.0;0.0
050008;32330.0;32330.0;0.0
050009;300.0;16686.0;16386.0
050015;3061.0;3061.0;0.0
050043;648.0;648.0;0.0
050044;1937.0;13538.0;11601.0
050046;540.0;540.0;0.0
050047;5927.0;15275.0;9348.0
050048;246.0;246.0;0.0
050051;25126.0;42928.0;17802.0
050060;6384.0;6384.0;0.0
050065;22279.0;22279.0;0.0
050067;594.0;594.0;0.0
050069;4655.0;4655.0;0.0
050070;2839.0;2839.0;0.0
050071;8086.0;8086.0;0.0
050072;19210.0;22686.0;3476.0
050084;338.0;338.0;0.0
050085;931.0;931.0;0.0
050088;1421.0;1421.0;0.0
050089;928.0;928.0;0.0
050090;408.0;408.0;0.0
050091;280.0;280.0;0.0
050092;5355.0;5355.0;0.0
050093;453.0;453.0;0.0
050094;1635.0;1635.0;0.0
050101;4080.0;4880.0;800.0
050109;3569.0;3569.0;0.0
050110;1000.0;13840.0;12840.0
050111;1013.0;1013.0;0.0
050112;2357.0;2357.0;0.0
050114;5079.0;5079.0;0.0
050121;16740.0;16740.0;0.0
050125;17856.0;17856.0;0.0
050129;18377.0;26901.0;8524.0
050130;500.0;500.0;0.0
050134;2839.0;10047.0;7208.0
050136;9797.0;9797.0;0.0
050137;7112.0;7112.0;0.0
050139;22689.0;22689.0;0.0
050150;8856.0;8856.0;0.0
050151;1345.0;1345.0;0.0
050152;1387.0;1387.0;0.0
050153;450.0;1130.0;680.0
050155;42840.0;42841.0;1.0
050156;14528.0;14528.0;0.0
050158;600.0;600.0;0.0
050161;3808.0;4567.0;759.0
050163;488.0;488.0;0.0
050164;18930.0;31415.0;12485.0
050166;6316.0;22543.0;16227.0
050175;22848.0;24089.0;1241.0
050198;2668.0;2668.0;0.0
050209;1756.0;1756.0;0.0
050210;1865.0;1865.0;0.0
050215;17656.0;17656.0;0.0
050219;12036.0;12036.0;0.0
050227;499.0;499.0;0.0
050238;130767.0;130767.0;0.0
050240;38483.0;49517.0;11034.0
051005;23352.0;43519.0;20167.0
051009;12148.0;34896.0;22748.0
051011;16462.0;16462.0;0.0
051017;24887.0;62779.0;37892.0
051037;18456.0;18456.0;0.0
051039;607.0;607.0;0.0
051046;43209.0;46606.0;3397.0
051048;204.0;204.0;0.0
051061;3245.0;3245.0;0.0
051063;1927.0;1927.0;0.0
051064;752.0;752.0;0.0
051065;5088.0;5088.0;0.0
051066;8048.0;11450.0;3402.0
051068;2889.0;2889.0;0.0
051069;10332.0;10332.0;0.0
051070;13133.0;13133.0;0.0
051077;8314.0;8314.0;0.0
051078;4768.0;4768.0;0.0
051087;932.0;932.0;0.0
051108;5584.0;5584.0;0.0
051123;647.0;647.0;0.0
051126;677.0;2105.0;1428.0
051136;306.0;306.0;0.0
051143;693.0;693.0;0.0
051144;1364.0;1364.0;0.0
051151;795.0;795.0;0.0
051155;6592.0;16936.0;10344.0
051172;721.0;721.0;0.0
051225;810.0;810.0;0.0
051256;20395.0;20395.0;0.0
051257;14690.0;14690.0;0.0
051259;15200.0;15200.0;0.0
051260;21321.0;21321.0;0.0
051261;18666.0;18666.0;0.0
051262;55108.0;55108.0;0.0
051268;3628.0;3628.0;0.0
051269;21369.0;21369.0;0.0
051278;11607.0;11607.0;0.0
051279;1195.0;1195.0;0.0
051280;1701.0;2472.0;771.0
051281;400.0;400.0;0.0
051311;1000.0;1000.0;0.0
051314;4000.0;4000.0;0.0
051315;80823.0;82383.0;1560.0
051316;7940.0;7941.0;1.0
051317;35184.0;35184.0;0.0
051318;11254.0;11254.0;0.0
051322;11643.0;12901.0;1258.0
051323;30094.0;31784.0;1690.0
051325;83507.0;83909.0;402.0
051327;33839.0;33839.0;0.0
051331;9080.0;9080.0;0.0
051335;6416.0;6416.0;0.0
051336;2874.0;2874.0;0.0
051341;24816.0;25092.0;276.0
051349;19264.0;19264.0;0.0
051350;6208.0;6208.0;0.0
052001;3713.0;16908.0;13195.0
052002;66936.0;81384.0;14448.0
052003;40382.0;40382.0;0.0
052005;48960.0;48960.0;0.0
052007;11626.0;11626.0;0.0
052008;10366.0;10366.0;0.0
052011;491.0;491.0;0.0
052012;13993.0;13993.0;0.0
052013;29727.0;29727.0;0.0
052014;2426.0;2426.0;0.0
052015;5456.0;5456.0;0.0
052016;28462.0;28462.0;0.0
052017;8918.0;8918.0;0.0
052024;4428.0;4428.0;0.0
052025;640.0;640.0;0.0
052026;374.0;374.0;0.0
052027;25406.0;25406.0;0.0
052028;7987.0;8107.0;120.0
052029;8650.0;14463.0;5813.0
052030;27214.0;27214.0;0.0
052031;20880.0;20880.0;0.0
052032;7751.0;7751.0;0.0
052033;25645.0;26068.0;423.0
052034;10562.0;10562.0;0.0
052036;30375.0;61596.0;31221.0
052040;1006.0;1054.0;48.0
052041;288.0;288.0;0.0
052044;2037.0;2037.0;0.0
052050;23787.0;44940.0;21153.0
052051;2566.0;2566.0;0.0
052054;18685.0;18685.0;0.0
052057;5882.0;5882.0;0.0
052058;21439.0;21439.0;0.0
052061;2606.0;2606.0;0.0
052062;1197.0;24288.0;23091.0
052065;1057.0;1057.0;0.0
052066;4494.0;4494.0;0.0
052068;10927.0;10927.0;0.0
052069;5497.0;5497.0;0.0
052071;4842.0;4842.0;0.0
052081;96360.0;96360.0;0.0
052082;5417.0;5417.0;0.0
052084;26585.0;26585.0;0.0
052087;811.0;811.0;0.0
052088;700.0;700.0;0.0
052092;19072.0;38556.0;19484.0
052096;419.0;419.0;0.0
052098;560.0;560.0;0.0
052099;8292.0;8292.0;0.0
052100;782.0;782.0;0.0
052106;21292.0;21292.0;0.0
052112;4680.0;4680.0;0.0
052117;4330.0;4330.0;0.0
052119;4176.0;15880.0;11704.0
052120;6304.0;11596.0;5292.0
052128;270.0;270.0;0.0
052129;856.0;856.0;0.0
052130;1290.0;1290.0;0.0
052142;5304.0;5304.0;0.0
052156;3157.0;3157.0;0.0
052229;7054.0;8296.0;1242.0
052230;44888.0;66292.0;21404.0
052233;170.0;936.0;766.0
052244;740.0;740.0;0.0
052246;1568.0;1568.0;0.0
052254;124.0;124.0;0.0
052256;432.0;432.0;0.0
052258;915.0;915.0;0.0
052270;8280.0;8280.0;0.0
052271;6348.0;7687.0;1339.0
052283;2692.0;2692.0;0.0
052287;7432.0;7432.0;0.0
052295;491.0;491.0;0.0
052309;9656.0;24975.0;15319.0
052310;5220.0;5220.0;0.0
052317;6450.0;6450.0;0.0
052328;1018.0;1018.0;0.0
052352;29035.0;29035.0;0.0
052357;67184.0;67184.0;0.0
052364;12672.0;12672.0;0.0
053005;3894.0;3894.0;0.0
053013;25507.0;25507.0;0.0
053022;43956.0;43956.0;0.0
053033;15528.0;74144.0;58616.0
053048;8752.0;8752.0;0.0
053050;4182.0;4182.0;0.0
053054;1247.0;1247.0;0.0
053058;340.0;340.0;0.0
053073;2762.0;2762.0;0.0
053076;9638.0;9638.0;0.0
053091;18206.0;18206.0;0.0
053120;2102.0;2102.0;0.0
053122;2614.0;2614.0;0.0
053128;1050.0;1697.0;647.0
053132;2233.0;2237.0;4.0
053133;1269.0;1269.0;0.0
053134;6769.0;6769.0;0.0
053136;948.0;948.0;0.0
053139;5412.0;5412.0;0.0
053141;5173.0;5173.0;0.0
053269;281.0;281.0;0.0
053299;33618.0;33618.0;0.0
053318;2025.0;2025.0;0.0
053652;31630.0;31630.0;0.0
054002;2430.0;2430.0;0.0
054005;7538.0;7538.0;0.0
054006;19840.0;19840.0;0.0
054014;24997.0;24997.0;0.0
054016;33128.0;33128.0;0.0
054018;54615.0;54615.0;0.0
054028;325.0;325.0;0.0
054029;22390.0;39961.0;17571.0
054032;16808.0;16808.0;0.0
054033;53313.0;53313.0;0.0
054034;35309.0;49625.0;14316.0
054040;758.0;758.0;0.0
054042;11928.0;11928.0;0.0
054046;538.0;538.0;0.0
054047;22198.0;22201.0;3.0
054048;130543.0;130543.0;0.0
054049;95245.0;95245.0;0.0
054050;6593.0;8933.0;2340.0
054059;7018.0;7018.0;0.0
054061;1553.0;1553.0;0.0
054062;55770.0;55770.0;0.0
054064;30403.0;30403.0;0.0
054067;27227.0;27227.0;0.0
054070;46108.0;46108.0;0.0
054071;755.0;755.0;0.0
054073;16600.0;16629.0;29.0
054074;1047.0;1047.0;0.0
054077;7068.0;7068.0;0.0
054078;9716.0;9716.0;0.0
054081;25559.0;25884.0;325.0
054082;102449.0;124645.0;22196.0
054083;15461.0;15461.0;0.0
054084;17439.0;48939.0;31500.0
054086;78570.0;87235.0;8665.0
054093;751.0;751.0;0.0
054094;21310.0;21310.0;0.0
054095;23208.0;23208.0;0.0
054096;24380.0;24380.0;0.0
054097;40575.0;55774.0;15199.0
054098;34297.0;35108.0;811.0
054101;101041.0;101043.0;2.0
054102;103443.0;103443.0;0.0
054103;43842.0;43842.0;0.0
054106;16524.0;16524.0;0.0
054107;15985.0;15985.0;0.0
054108;25370.0;25370.0;0.0
054110;4368.0;5162.0;794.0
054111;41771.0;55670.0;13899.0
054112;7142.0;7142.0;0.0
054113;162998.0;193485.0;30487.0
054114;18438.0;35490.0;17052.0
054116;47807.0;84927.0;37120.0
054117;11677.0;11677.0;0.0
054118;14788.0;14788.0;0.0
054122;13154.0;13154.0;0.0
054123;8151.0;8151.0;0.0
054125;7483.0;7483.0;0.0
054126;20851.0;47414.0;26563.0
054128;613.0;613.0;0.0
054140;30340.0;30340.0;0.0
054144;22512.0;22958.0;446.0
054147;9283.0;9283.0;0.0
054148;2126.0;2399.0;273.0
054150;3652.0;4245.0;593.0
054158;31898.0;49145.0;17247.0
054163;10730.0;10730.0;0.0
054165;38766.0;67528.0;28762.0
054166;1192.0;1192.0;0.0
054169;313.0;313.0;0.0
054172;12834.0;12834.0;0.0
054177;87158.0;87158.0;0.0
054180;502.0;502.0;0.0
054182;2122.0;2122.0;0.0
054186;10905.0;10905.0;0.0
054189;4630.0;4630.0;0.0
054190;4510.0;4510.0;0.0
054193;4922.0;4922.0;0.0
054199;47944.0;47944.0;0.0
054203;24512.0;65093.0;40581.0
054210;801.0;801.0;0.0
054212;7168.0;7168.0;0.0
054214;1198.0;1198.0;0.0
054218;356.0;47017.0;46661.0
054223;506.0;506.0;0.0
054225;300.0;300.0;0.0
054229;44120.0;44120.0;0.0
054233;110631.0;141585.0;30954.0
054234;6259.0;6259.0;0.0
054235;25108.0;37633.0;12525.0
054236;38598.0;38598.0;0.0
054237;18294.0;18294.0;0.0
054238;29736.0;29742.0;6.0
054241;38726.0;38726.0;0.0
054243;34065.0;37517.0;3452.0
054245;17328.0;29170.0;11842.0
054247;3814.0;3814.0;0.0
054252;37599.0;37599.0;0.0
054255;7288.0;7288.0;0.0
054260;211016.0;211016.0;0.0
054264;2655.0;2655.0;0.0
054266;324.0;324.0;0.0
054281;8120.0;8120.0;0.0
054282;11506.0;53218.0;41712.0
054288;11738.0;11742.0;4.0
055003;8602.0;8602.0;0.0
055004;9186.0;9186.0;0.0
055015;263.0;37507.0;37244.0
055019;415.0;415.0;0.0
055026;1460.0;1460.0;0.0
055028;6868.0;6868.0;0.0
055030;541.0;1773.0;1232.0
055032;4680.0;4680.0;0.0
055035;1020.0;1079.0;59.0
055036;6630.0;6630.0;0.0
055042;1101.0;1101.0;0.0
055044;22718.0;22718.0;0.0
055045;16625.0;17857.0;1232.0
055051;7260.0;8988.0;1728.0
055071;5424.0;27526.0;22102.0
055076;6380.0;18694.0;12314.0
055078;6596.0;6596.0;0.0
055081;20928.0;20928.0;0.0
055082;777.0;13530.0;12753.0
055085;15807.0;15807.0;0.0
055092;45794.0;45794.0;0.0
055093;20808.0;20808.0;0.0
055095;11690.0;14387.0;2697.0
055096;661.0;661.0;0.0
055102;300.0;1254.0;954.0
055114;22272.0;22272.0;0.0
055116;14968.0;14968.0;0.0
055117;5748.0;5748.0;0.0
055118;17188.0;42613.0;25425.0
055120;507.0;507.0;0.0
055121;4472.0;4472.0;0.0
055125;57376.0;57376.0;0.0
055127;13622.0;13622.0;0.0
055128;708.0;1587.0;879.0
055129;8903.0;10511.0;1608.0
055134;444.0;444.0;0.0
055140;5250.0;5250.0;0.0
055141;4992.0;4992.0;0.0
055146;5885.0;5885.0;0.0
055151;5388.0;7012.0;1624.0
055152;4692.0;4692.0;0.0
055154;21489.0;21489.0;0.0
055156;2856.0;2856.0;0.0
055166;1094.0;1094.0;0.0
055177;9892.0;9892.0;0.0
055179;7362.0;7362.0;0.0
055181;6460.0;27545.0;21085.0
055184;8937.0;24885.0;15948.0
055187;854.0;11654.0;10800.0
055189;261.0;261.0;0.0
055190;7777.0;17189.0;9412.0
055193;655.0;655.0;0.0
055204;12920.0;12920.0;0.0
055205;4400.0;4400.0;0.0
055208;17063.0;17063.0;0.0
055213;6967.0;6967.0;0.0
055214;4667.0;4667.0;0.0
055217;3406.0;3406.0;0.0
055219;30810.0;44020.0;13210.0
055220;9980.0;34017.0;24037.0
055221;13333.0;13333.0;0.0
055222;6700.0;9051.0;2351.0
055223;5184.0;6497.0;1313.0
055225;1222.0;1222.0;0.0
055228;42390.0;42390.0;0.0
055229;3856.0;21961.0;18105.0
055230;18768.0;22968.0;4200.0
055240;3686.0;4941.0;1255.0
055242;6580.0;16390.0;9810.0
055253;15621.0;17309.0;1688.0
055255;3120.0;3120.0;0.0
055258;32494.0;32712.0;218.0
055261;360.0;360.0;0.0
055262;9678.0;9678.0;0.0
055269;488.0;488.0;0.0
055270;1700.0;1700.0;0.0
055271;3188.0;14203.0;11015.0
055284;25084.0;25085.0;1.0
055285;350.0;26271.0;25921.0
055305;1540.0;1540.0;0.0
055306;392.0;392.0;0.0
055310;4572.0;4572.0;0.0
055319;1637.0;1637.0;0.0
055330;16944.0;16944.0;0.0
055331;7040.0;7040.0;0.0
055339;20136.0;20136.0;0.0
055347;82.0;82.0;0.0
055354;400.0;400.0;0.0
055367;4246.0;4246.0;0.0
055372;10407.0;10407.0;0.0
055373;4056.0;4056.0;0.0
055378;4840.0;4840.0;0.0
055386;2321.0;2321.0;0.0
055399;24326.0;24326.0;0.0
056003;5687.0;5687.0;0.0
056004;5480.0;5480.0;0.0
056005;18528.0;18528.0;0.0
056010;5374.0;7194.0;1820.0
056014;8388.0;8388.0;0.0
056031;5480.0;10466.0;4986.0
056067;704.0;995.0;291.0
056068;42882.0;43584.0;702.0
056079;2796.0;2796.0;0.0
056087;10064.0;10064.0;0.0
056089;9957.0;10958.0;1001.0
056091;5883.0;15658.0;9775.0
056097;506.0;506.0;0.0
056098;55774.0;78298.0;22524.0
056108;12220.0;12220.0;0.0
056113;9150.0;9150.0;0.0
056114;19737.0;19737.0;0.0
056123;12517.0;51535.0;39018.0
056126;490.0;490.0;0.0
056132;91336.0;92816.0;1480.0
056139;800.0;800.0;0.0
056146;3416.0;3499.0;83.0
056148;376.0;376.0;0.0
056150;1267.0;1267.0;0.0
056152;8064.0;8064.0;0.0
056154;3399.0;3399.0;0.0
056155;18464.0;18464.0;0.0
056156;547.0;16110.0;15563.0
056159;8057.0;8057.0;0.0
056162;5201.0;5201.0;0.0
056164;19809.0;19809.0;0.0
056168;6264.0;9462.0;3198.0
056173;740.0;14318.0;13578.0
056174;15662.0;15662.0;0.0
056175;9022.0;29890.0;20868.0
056177;49791.0;49931.0;140.0
056180;37620.0;37620.0;0.0
056183;199.0;199.0;0.0
056195;8926.0;17893.0;8967.0
056199;224624.0;228194.0;3570.0
056201;58440.0;59244.0;804.0
056203;11730.0;11730.0;0.0
056205;558.0;558.0;0.0
056206;65444.0;65444.0;0.0
056215;38184.0;38184.0;0.0
056223;10388.0;10388.0;0.0
056232;25340.0;25340.0;0.0
056233;22718.0;22718.0;0.0
056234;875.0;875.0;0.0
056238;26619.0;26619.0;0.0
056239;506.0;506.0;0.0
056244;26506.0;26506.0;0.0
056245;8230.0;9095.0;865.0
056246;270.0;270.0;0.0
057002;5748.0;7229.0;1481.0
057007;15232.0;71025.0;55793.0
057011;3712.0;3712.0;0.0
057018;3952.0;23434.0;19482.0
057024;4692.0;4692.0;0.0
057029;6434.0;6434.0;0.0
